2025-05-08 12:24:58,564 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-08 12:24:58,568 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=bootstrap-0 host=localhost:9092 <checking_api_versions_recv> [IPv6 ('::1', 9092, 0, 0)]>: Broker version identified as 2.6
2025-05-08 12:24:58,568 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-08 12:24:58,569 - kafka.consumer.subscription_state - INFO - Updating subscribed topics to: ('sensor-data',)
2025-05-08 12:24:58,569 - sensor-consumer - INFO - Successfully connected to Kafka consumer
2025-05-08 12:24:58,570 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-08 12:24:58,574 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=localhost:9092 <checking_api_versions_recv> [IPv6 ('::1', 9092, 0, 0)]>: Broker version identified as 2.6
2025-05-08 12:24:58,574 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-08 12:24:58,575 - sensor-consumer - INFO - Successfully connected to Kafka DLQ producer
2025-05-08 12:24:58,575 - sensor-consumer - INFO - Starting to listen for records from 'sensor-data' topic...
2025-05-08 12:24:58,578 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=1001 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-08 12:24:58,678 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=1001 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-08 12:24:58,678 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Closing connection. 
2025-05-08 12:24:58,783 - kafka.cluster - INFO - Coordinator for group/sensor-processing-group is BrokerMetadata(nodeId='coordinator-1001', host='localhost', port=9092, rack=None)
2025-05-08 12:24:58,784 - kafka.coordinator - INFO - Discovered coordinator coordinator-1001 for group sensor-processing-group
2025-05-08 12:24:58,784 - kafka.coordinator - INFO - Starting new heartbeat thread
2025-05-08 12:24:58,784 - kafka.coordinator.consumer - INFO - Revoking previously assigned partitions set() for group sensor-processing-group
2025-05-08 12:24:58,784 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=coordinator-1001 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-08 12:24:58,888 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-2.2.4, node_id=coordinator-1001 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-08 12:24:58,992 - kafka.coordinator - INFO - (Re-)joining group sensor-processing-group
2025-05-08 12:24:58,994 - kafka.coordinator - INFO - (Re-)joining group sensor-processing-group
2025-05-08 12:24:58,998 - kafka.coordinator - INFO - Elected group leader -- performing partition assignments using range
2025-05-08 12:24:59,002 - kafka.coordinator - INFO - Successfully joined group sensor-processing-group with generation 1
2025-05-08 12:24:59,002 - kafka.consumer.subscription_state - INFO - Updated partition assignment: [TopicPartition(topic='sensor-data', partition=0)]
2025-05-08 12:24:59,002 - kafka.coordinator.consumer - INFO - Setting newly assigned partitions {TopicPartition(topic='sensor-data', partition=0)} for group sensor-processing-group
2025-05-08 12:24:59,005 - kafka.consumer.fetcher - INFO - Resetting offset for partition TopicPartition(topic='sensor-data', partition=0) to offset 0.
2025-05-08 12:24:59,011 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=1001 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-08 12:24:59,011 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=1001 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-08 12:24:59,011 - kafka.conn - INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Closing connection. 
2025-05-08 12:35:40,919 - sensor-consumer - INFO - Processing record from sensor 4: temperature=27.09, humidity=76.32, status=critical
2025-05-08 12:35:40,952 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 33.15, 'humidity': 58.84, 'timestamp': 1746682540.9494631, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:40.951915'}
2025-05-08 12:35:41,234 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 22.79, 'humidity': 62.77, 'timestamp': 1746682541.231616, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:41.234099'}
2025-05-08 12:35:41,952 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 22.95, 'humidity': 38.26, 'timestamp': 1746682541.94969, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:41.952615'}
2025-05-08 12:35:42,234 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 33.38, 'humidity': 43.6, 'timestamp': 1746682542.232149, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:42.234504'}
2025-05-08 12:35:42,600 - sensor-consumer - INFO - Processing record from sensor 8: temperature=26.08, humidity=83.34, status=critical
2025-05-08 12:35:42,952 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 29.68, 'humidity': 54.63, 'timestamp': 1746682542.949915, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:42.952529'}
2025-05-08 12:35:43,240 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 26.43, 'humidity': 53.82, 'timestamp': 1746682543.237532, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:43.240173'}
2025-05-08 12:35:43,954 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 29.82, 'humidity': 67.76, 'timestamp': 1746682543.952239, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:43.954716'}
2025-05-08 12:35:44,239 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 21.63, 'humidity': 57.99, 'timestamp': 1746682544.237737, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:44.239463'}
2025-05-08 12:35:44,593 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 7, 'timestamp': '2025-05-08T12:35:44.587246', 'temperature': 18.74, 'humidity': 88.08, '_error_type': 'missing_field:status', '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:44.593520'}
2025-05-08 12:35:44,955 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 30.13, 'humidity': 67.71, 'timestamp': 1746682544.952641, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:44.955406'}
2025-05-08 12:35:45,240 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 29.7, 'humidity': 38.75, 'timestamp': 1746682545.237974, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:45.240783'}
2025-05-08 12:35:45,357 - sensor-consumer - INFO - Processing record from sensor 8: temperature=26.71, humidity=60.83, status=warning
2025-05-08 12:35:45,956 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 26.45, 'humidity': 47.04, 'timestamp': 1746682545.9531121, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:45.955964'}
2025-05-08 12:35:46,241 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 29.86, 'humidity': 60.3, 'timestamp': 1746682546.238264, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:46.241079'}
2025-05-08 12:35:46,958 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 24.11, 'humidity': 66.97, 'timestamp': 1746682546.954942, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:46.957570'}
2025-05-08 12:35:46,977 - sensor-consumer - INFO - Processing record from sensor 7: temperature=17.04, humidity=71.66, status=critical
2025-05-08 12:35:46,977 - sensor-consumer - INFO - Processed 430 valid records, 1476 error records
2025-05-08 12:35:47,241 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 27.94, 'humidity': 33.88, 'timestamp': 1746682547.238521, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:47.240978'}
2025-05-08 12:35:47,958 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 28.48, 'humidity': 59.09, 'timestamp': 1746682547.955453, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:47.958255'}
2025-05-08 12:35:48,241 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 31.96, 'humidity': 44.32, 'timestamp': 1746682548.239011, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:48.241635'}
2025-05-08 12:35:48,254 - sensor-consumer - INFO - Processing record from sensor 4: temperature=30.73, humidity=46.03, status=warning
2025-05-08 12:35:48,967 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 21.05, 'humidity': 61.78, 'timestamp': 1746682548.9594932, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:48.967523'}
2025-05-08 12:35:48,994 - sensor-consumer - INFO - Processing record from sensor 7: temperature=22.46, humidity=59.71, status=normal
2025-05-08 12:35:49,250 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 30.25, 'humidity': 55.49, 'timestamp': 1746682549.245471, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:49.250436'}
2025-05-08 12:35:49,700 - sensor-consumer - INFO - Processing record from sensor 1: temperature=16.19, humidity=64.61, status=warning
2025-05-08 12:35:49,965 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 25.79, 'humidity': 33.78, 'timestamp': 1746682549.963041, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:49.965713'}
2025-05-08 12:35:50,331 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 22.66, 'humidity': 64.57, 'timestamp': 1746682550.268807, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:50.330687'}
2025-05-08 12:35:50,965 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 32.69, 'humidity': 61.88, 'timestamp': 1746682550.963538, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:50.965740'}
2025-05-08 12:35:51,304 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 31.77, 'humidity': 58.63, 'timestamp': 1746682551.301706, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:51.304300'}
2025-05-08 12:35:51,499 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 7, 'timestamp': '2025-05-08T12:35:51.492490', 'temperature': 18.57, 'humidity': 72.97, '_error_type': 'missing_field:status', '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:51.499825'}
2025-05-08 12:35:51,971 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 31.97, 'humidity': 48.84, 'timestamp': 1746682551.968392, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:51.970954'}
2025-05-08 12:35:52,307 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 24.57, 'humidity': 45.58, 'timestamp': 1746682552.304416, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:52.306942'}
2025-05-08 12:35:52,312 - sensor-consumer - INFO - Processing record from sensor 8: temperature=33.93, humidity=85.52, status=critical
2025-05-08 12:35:52,973 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 21.87, 'humidity': 63.86, 'timestamp': 1746682552.971073, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:52.973283'}
2025-05-08 12:35:53,312 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 33.7, 'humidity': 58.3, 'timestamp': 1746682553.30744, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:53.311876'}
2025-05-08 12:35:53,978 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 34.9, 'humidity': 63.3, 'timestamp': 1746682553.974436, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:53.978426'}
2025-05-08 12:35:53,980 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 25.96, 'humidity': 38.09, 'status': 'warning', '_error_type': 'missing_field:timestamp', '_validation_errors': ['Missing required field: timestamp'], '_error_timestamp': '2025-05-08T12:35:53.980368'}
2025-05-08 12:35:54,312 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 24.99, 'humidity': 67.56, 'timestamp': 1746682554.309515, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:54.312207'}
2025-05-08 12:35:54,555 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'timestamp': '2025-05-08T12:35:54.551343', 'humidity': 49.04, 'status': 'warning', '_error_type': 'missing_field:temperature', '_validation_errors': ['Missing required field: temperature'], '_error_timestamp': '2025-05-08T12:35:54.554546'}
2025-05-08 12:35:54,980 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 26.79, 'humidity': 53.52, 'timestamp': 1746682554.978424, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:54.980848'}
2025-05-08 12:35:55,315 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 33.5, 'humidity': 60.01, 'timestamp': 1746682555.3125792, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:55.315645'}
2025-05-08 12:35:55,517 - sensor-consumer - INFO - Processing record from sensor 7: temperature=22.69, humidity=57.69, status=critical
2025-05-08 12:35:55,981 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 29.29, 'humidity': 55.52, 'timestamp': 1746682555.978902, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:55.981648'}
2025-05-08 12:35:56,216 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 7, 'timestamp': 'invalid-timestamp-format', 'temperature': 16.36, 'humidity': 63.52, 'status': 'normal', '_error_type': 'invalid_format:timestamp', '_validation_errors': ['Invalid timestamp'], '_error_timestamp': '2025-05-08T12:35:56.216429'}
2025-05-08 12:35:56,406 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 25.16, 'humidity': 34.57, 'timestamp': 1746682556.347646, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:56.406267'}
2025-05-08 12:35:58,292 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 28.75, 'humidity': 58.21, 'timestamp': 1746682556.998222, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:58.292669'}
2025-05-08 12:35:58,300 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 23.35, 'humidity': 38.13, 'timestamp': 1746682557.3638191, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:58.300353'}
2025-05-08 12:35:58,300 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 33.72, 'humidity': 68.7, 'timestamp': 1746682558.000553, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:58.300743'}
2025-05-08 12:35:58,300 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 7, 'timestamp': '2025-05-08T12:35:58.172083', 'temperature': None, 'humidity': 40.27, 'status': 'normal', '_error_type': 'null_value:temperature', '_validation_errors': ['Invalid temperature'], '_error_timestamp': '2025-05-08T12:35:58.300881'}
2025-05-08 12:35:58,366 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 23.9, 'humidity': 69.25, 'timestamp': 1746682558.364249, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:58.366604'}
2025-05-08 12:35:58,876 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 10, 'timestamp': '2025-05-08T12:35:58.874305', 'temperature': -50, 'humidity': 81.17, 'status': 'warning', '_error_type': 'out_of_range:temperature', '_validation_errors': ['Invalid temperature'], '_error_timestamp': '2025-05-08T12:35:58.876578'}
2025-05-08 12:35:59,008 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 20.9, 'humidity': 56.09, 'timestamp': 1746682559.003099, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:59.007913'}
2025-05-08 12:35:59,367 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 26.85, 'humidity': 44.67, 'timestamp': 1746682559.364772, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:35:59.367841'}
2025-05-08 12:36:00,032 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 34.16, 'humidity': 54.85, 'timestamp': 1746682560.005932, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:00.028972'}
2025-05-08 12:36:00,371 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 29.13, 'humidity': 43.6, 'timestamp': 1746682560.368664, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:00.371281'}
2025-05-08 12:36:00,856 - sensor-consumer - INFO - Processing record from sensor 3: temperature=15.91, humidity=51.0, status=warning
2025-05-08 12:36:01,009 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 25.42, 'humidity': 52.09, 'timestamp': 1746682561.006176, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:01.008684'}
2025-05-08 12:36:01,371 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 27.76, 'humidity': 36.81, 'timestamp': 1746682561.3692522, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:01.371800'}
2025-05-08 12:36:02,015 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 28.27, 'humidity': 42.3, 'timestamp': 1746682562.011314, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:02.015130'}
2025-05-08 12:36:02,373 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 21.0, 'humidity': 61.05, 'timestamp': 1746682562.369667, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:02.373003'}
2025-05-08 12:36:02,814 - sensor-consumer - INFO - Processing record from sensor 1: temperature=34.0, humidity=66.19, status=normal
2025-05-08 12:36:03,014 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 27.61, 'humidity': 64.26, 'timestamp': 1746682563.01153, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:03.014319'}
2025-05-08 12:36:03,343 - sensor-consumer - INFO - Processing record from sensor 4: temperature=21.99, humidity=35.3, status=warning
2025-05-08 12:36:03,374 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 25.24, 'humidity': 44.65, 'timestamp': 1746682563.371426, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:03.374468'}
2025-05-08 12:36:04,020 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 26.28, 'humidity': 50.59, 'timestamp': 1746682564.016685, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:04.020493'}
2025-05-08 12:36:04,125 - sensor-consumer - INFO - Processing record from sensor 1: temperature=22.04, humidity=31.74, status=critical
2025-05-08 12:36:04,377 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 24.3, 'humidity': 50.79, 'timestamp': 1746682564.375435, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:04.377708'}
2025-05-08 12:36:05,021 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 24.93, 'humidity': 41.35, 'timestamp': 1746682565.018429, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:05.021764'}
2025-05-08 12:36:05,379 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 29.15, 'humidity': 52.74, 'timestamp': 1746682565.375628, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:05.379218'}
2025-05-08 12:36:05,929 - sensor-consumer - INFO - Processing record from sensor 9: temperature=17.24, humidity=69.78, status=critical
2025-05-08 12:36:05,929 - sensor-consumer - INFO - Processed 440 valid records, 1519 error records
2025-05-08 12:36:06,025 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 5, 'temperature': 21.57, 'humidity': 55.66, 'timestamp': 1746682566.022076, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:06.025529'}
2025-05-08 12:36:06,381 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 26.17, 'humidity': 47.4, 'timestamp': 1746682566.378659, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:06.381580'}
2025-05-08 12:36:07,027 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 21.15, 'humidity': 44.26, 'timestamp': 1746682567.0247629, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:07.027561'}
2025-05-08 12:36:07,385 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 20.73, 'humidity': 39.36, 'timestamp': 1746682567.382634, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:07.385706'}
2025-05-08 12:36:07,410 - sensor-consumer - INFO - Processing record from sensor 9: temperature=23.7, humidity=32.81, status=warning
2025-05-08 12:36:08,040 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 25.48, 'humidity': 49.06, 'timestamp': 1746682568.0353138, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:08.040452'}
2025-05-08 12:36:08,386 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 30.01, 'humidity': 65.92, 'timestamp': 1746682568.382903, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:08.386038'}
2025-05-08 12:36:08,599 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 6, 'timestamp': '2025-05-08T12:36:08.596193', 'temperature': 31.64, 'humidity': None, 'status': 'normal', '_error_type': 'null_value:humidity', '_validation_errors': ['Invalid humidity'], '_error_timestamp': '2025-05-08T12:36:08.599216'}
2025-05-08 12:36:09,039 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 1, 'temperature': 26.44, 'humidity': 43.49, 'timestamp': 1746682569.0363362, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:09.038896'}
2025-05-08 12:36:09,345 - sensor-consumer - INFO - Processing record from sensor 4: temperature=23.34, humidity=62.66, status=normal
2025-05-08 12:36:09,386 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 3, 'temperature': 24.85, 'humidity': 61.36, 'timestamp': 1746682569.3835258, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:09.386529'}
2025-05-08 12:36:10,039 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 34.83, 'humidity': 39.13, 'timestamp': 1746682570.0368378, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:10.039356'}
2025-05-08 12:36:10,391 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 22.3, 'humidity': 40.84, 'timestamp': 1746682570.3849359, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:10.390580'}
2025-05-08 12:36:10,623 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': None, 'timestamp': '2025-05-08T12:36:10.620646', 'temperature': 29.87, 'humidity': 42.29, 'status': 'critical', '_error_type': 'null_value:sensor_id', '_validation_errors': ['Invalid sensor ID'], '_error_timestamp': '2025-05-08T12:36:10.623341'}
2025-05-08 12:36:11,043 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 25.24, 'humidity': 49.23, 'timestamp': 1746682571.039884, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:11.043667'}
2025-05-08 12:36:11,395 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 34.64, 'humidity': 30.41, 'timestamp': 1746682571.385299, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:11.395209'}
2025-05-08 12:36:13,294 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 33.35, 'humidity': 66.11, 'timestamp': 1746682572.043338, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:13.294031'}
2025-05-08 12:36:13,296 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 2, 'temperature': 22.5, 'humidity': 43.42, 'timestamp': 1746682572.390856, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:13.296541'}
2025-05-08 12:36:13,297 - sensor-consumer - INFO - Processing record from sensor 7: temperature=21.72, humidity=66.7, status=normal
2025-05-08 12:36:13,297 - sensor-consumer - WARNING - Sent error record to DLQ: {'sensor_id': 4, 'temperature': 26.93, 'humidity': 36.55, 'timestamp': 1746682573.0439, '_validation_errors': ['Missing required field: status'], '_error_timestamp': '2025-05-08T12:36:13.297071'}
